20160201 022100;1.085230;1.085240;1.085060;1.085060;0
20160201 022200;1.085050;1.085080;1.084960;1.084990;0
20160201 022300;1.084980;1.085000;1.084780;1.084820;0
20160201 022400;1.084830;1.085010;1.084830;1.084980;0
20160201 022500;1.084970;1.085060;1.084860;1.084980;0
20160201 022600;1.084970;1.085090;1.084940;1.085020;0
20160201 022700;1.085030;1.085200;1.085030;1.085070;0
20160201 022800;1.085060;1.085060;1.084660;1.084750;0
20160201 022900;1.084750;1.084760;1.084410;1.084540;0
20160201 023000;1.084540;1.084740;1.084540;1.084740;0
20160201 023100;1.084740;1.084790;1.084460;1.084480;0
20160201 023200;1.084480;1.084730;1.084420;1.084670;0
20160201 023300;1.084670;1.084750;1.084500;1.084750;0
20160201 023400;1.084720;1.084790;1.084670;1.084670;0
20160201 023500;1.084660;1.084730;1.084560;1.084730;0
20160201 023600;1.084700;1.084700;1.084540;1.084590;0
20160201 023700;1.084600;1.084660;1.084550;1.084650;0
20160201 023800;1.084660;1.084660;1.084500;1.084550;0
20160201 023900;1.084560;1.084630;1.084550;1.084610;0
20160201 024000;1.084600;1.084830;1.084600;1.084800;0
20160201 024100;1.084800;1.084800;1.084590;1.084630;0
20160201 024200;1.084640;1.084730;1.084630;1.084660;0
20160201 024300;1.084670;1.084730;1.084530;1.084600;0
20160201 024400;1.084590;1.084600;1.084400;1.084480;0
20160201 024500;1.084500;1.084630;1.084410;1.084580;0
20160201 024600;1.084570;1.084570;1.084280;1.084300;0
20160201 024700;1.084310;1.084510;1.084260;1.084490;0
20160201 024800;1.084480;1.084640;1.084430;1.084630;0
20160201 024900;1.084620;1.084710;1.084590;1.084710;0
20160201 025000;1.084700;1.084740;1.084550;1.084650;0
20160201 025100;1.084640;1.084770;1.084560;1.084690;0
20160201 025200;1.084700;1.084750;1.084570;1.084620;0
20160201 025300;1.084620;1.084710;1.084620;1.084710;0
20160201 025400;1.084720;1.084920;1.084710;1.084860;0
20160201 025500;1.084820;1.084860;1.084790;1.084800;0
20160201 025600;1.084810;1.084820;1.084680;1.084710;0
20160201 025700;1.084710;1.084720;1.084610;1.084640;0
20160201 025800;1.084650;1.084660;1.084560;1.084570;0
20160201 025900;1.084560;1.084620;1.084500;1.084590;0
20160201 030000;1.084570;1.084770;1.084510;1.084640;0
20160201 030100;1.084620;1.085040;1.084600;1.085010;0
20160201 030200;1.085000;1.085190;1.084920;1.085020;0
20160201 030300;1.085010;1.085670;1.085010;1.085370;0
20160201 030400;1.085360;1.085580;1.085250;1.085570;0
20160201 030500;1.085570;1.085580;1.085160;1.085420;0
20160201 030600;1.085430;1.085480;1.085320;1.085320;0
20160201 030700;1.085310;1.085320;1.085120;1.085200;0
20160201 030800;1.085210;1.085340;1.085070;1.085090;0
20160201 030900;1.085090;1.085190;1.085020;1.085060;0
20160201 031000;1.085060;1.085220;1.084990;1.085220;0
20160201 031100;1.085220;1.085240;1.084700;1.084760;0
20160201 031200;1.084750;1.084840;1.084620;1.084830;0
20160201 031300;1.084850;1.084980;1.084660;1.084660;0
20160201 031400;1.084670;1.084750;1.084480;1.084590;0
20160201 031500;1.084580;1.084940;1.084580;1.084880;0
20160201 031600;1.084890;1.085130;1.084880;1.085080;0
20160201 031700;1.085060;1.085120;1.084980;1.085080;0
20160201 031800;1.085070;1.085120;1.084820;1.084870;0
20160201 031900;1.084870;1.084870;1.084630;1.084630;0
20160201 032000;1.084640;1.085030;1.084640;1.085020;0
20160201 032100;1.085010;1.085030;1.084890;1.084940;0
20160201 032200;1.084940;1.085080;1.084940;1.085040;0
20160201 032300;1.085050;1.085140;1.085020;1.085090;0
20160201 032400;1.085080;1.085090;1.084930;1.084940;0
20160201 032500;1.084940;1.085160;1.084940;1.085120;0
20160201 032600;1.085130;1.085340;1.085090;1.085320;0
20160201 032700;1.085290;1.085340;1.085230;1.085240;0
20160201 032800;1.085240;1.085360;1.085030;1.085060;0
20160201 032900;1.085060;1.085160;1.084900;1.084910;0
20160201 033000;1.084900;1.084950;1.084800;1.084900;0
20160201 033100;1.084880;1.084880;1.084700;1.084810;0
20160201 033200;1.084820;1.084830;1.084520;1.084720;0
20160201 033300;1.084730;1.084750;1.084600;1.084700;0
20160201 033400;1.084700;1.084830;1.084700;1.084730;0
20160201 033500;1.084740;1.085240;1.084720;1.085230;0
20160201 033600;1.085220;1.085450;1.085170;1.085430;0
20160201 033700;1.085450;1.085450;1.085330;1.085340;0
20160201 033800;1.085340;1.085570;1.085320;1.085500;0
20160201 033900;1.085510;1.085690;1.085460;1.085460;0
20160201 034000;1.085470;1.085780;1.085460;1.085730;0
20160201 034100;1.085730;1.085730;1.085620;1.085630;0
20160201 034200;1.085680;1.085680;1.085400;1.085440;0
20160201 034300;1.085430;1.085670;1.085430;1.085630;0
20160201 034400;1.085630;1.085830;1.085560;1.085750;0
20160201 034500;1.085730;1.085830;1.085600;1.085830;0
20160201 034600;1.085840;1.085840;1.085680;1.085680;0
20160201 034700;1.085660;1.085870;1.085650;1.085830;0
20160201 034800;1.085840;1.085980;1.085790;1.085930;0
20160201 034900;1.085940;1.085970;1.085830;1.085860;0
20160201 035000;1.085850;1.085920;1.085610;1.085630;0
20160201 035100;1.085620;1.085630;1.085360;1.085360;0
20160201 035200;1.085360;1.085580;1.084900;1.085210;0
20160201 035300;1.085200;1.085400;1.085200;1.085320;0
20160201 035400;1.085320;1.085320;1.085160;1.085180;0
20160201 035500;1.085150;1.085220;1.085000;1.085160;0
20160201 035600;1.085170;1.085210;1.085010;1.085200;0
20160201 035700;1.085200;1.085330;1.085200;1.085330;0
20160201 035800;1.085320;1.085380;1.085090;1.085110;0
20160201 035900;1.085120;1.085200;1.084930;1.084970;0
20160201 040000;1.084960;1.085130;1.084900;1.085130;0
20160201 040100;1.085120;1.085240;1.085070;1.085230;0
20160201 040200;1.085240;1.085280;1.085140;1.085140;0
20160201 040300;1.085140;1.085280;1.085040;1.085080;0
20160201 040400;1.085100;1.085380;1.085080;1.085220;0
20160201 040500;1.085240;1.085310;1.085210;1.085280;0
20160201 040600;1.085260;1.085260;1.084950;1.085060;0
20160201 040700;1.085080;1.085120;1.084990;1.085010;0
20160201 040800;1.085010;1.085160;1.084870;1.085160;0
20160201 040900;1.085170;1.085320;1.085150;1.085270;0
20160201 041000;1.085290;1.085500;1.085290;1.085410;0
20160201 041100;1.085410;1.085480;1.085340;1.085470;0
20160201 041200;1.085490;1.085670;1.085490;1.085660;0
20160201 041300;1.085680;1.085790;1.085680;1.085760;0
20160201 041400;1.085750;1.085750;1.085560;1.085610;0
20160201 041500;1.085600;1.085610;1.085500;1.085510;0
20160201 041600;1.085540;1.085680;1.085540;1.085630;0
20160201 041700;1.085630;1.085810;1.085620;1.085710;0
20160201 041800;1.085700;1.085700;1.085530;1.085540;0
20160201 041900;1.085540;1.085730;1.085540;1.085680;0
20160201 042000;1.085670;1.085780;1.085670;1.085740;0
20160201 042100;1.085750;1.085800;1.085690;1.085750;0
20160201 042200;1.085750;1.085850;1.085720;1.085820;0
20160201 042300;1.085820;1.085860;1.085560;1.085620;0
20160201 042400;1.085640;1.085830;1.085630;1.085750;0
20160201 042500;1.085740;1.085770;1.085530;1.085570;0
20160201 042600;1.085560;1.085600;1.085420;1.085420;0
20160201 042700;1.085430;1.085530;1.085420;1.085460;0
20160201 042800;1.085450;1.085450;1.085260;1.085260;0
20160201 042900;1.085280;1.085310;1.085070;1.085150;0
20160201 043000;1.085180;1.085320;1.085100;1.085170;0
20160201 043100;1.085180;1.085180;1.084660;1.084660;0
20160201 043200;1.084670;1.084770;1.084560;1.084700;0
20160201 043300;1.084710;1.084710;1.084550;1.084650;0
20160201 043400;1.084660;1.084700;1.084330;1.084440;0
20160201 043500;1.084410;1.084440;1.084090;1.084110;0
20160201 043600;1.084110;1.084310;1.084110;1.084210;0
20160201 043700;1.084210;1.084320;1.084120;1.084260;0
20160201 043800;1.084260;1.084360;1.084180;1.084240;0
20160201 043900;1.084220;1.084330;1.084190;1.084290;0
20160201 044000;1.084290;1.084520;1.084250;1.084440;0
20160201 044100;1.084440;1.084640;1.084440;1.084580;0
20160201 044200;1.084590;1.084590;1.084460;1.084540;0
20160201 044300;1.084540;1.084940;1.084530;1.084870;0
20160201 044400;1.084880;1.084980;1.084790;1.084810;0
20160201 044500;1.084810;1.084810;1.084550;1.084770;0
20160201 044600;1.084760;1.084880;1.084760;1.084800;0
20160201 044700;1.084790;1.084790;1.084530;1.084660;0
20160201 044800;1.084650;1.084880;1.084600;1.084860;0
20160201 044900;1.084860;1.084910;1.084800;1.084840;0
20160201 045000;1.084850;1.084880;1.084830;1.084870;0
20160201 045100;1.084860;1.085050;1.084860;1.084970;0
20160201 045200;1.084980;1.085010;1.084820;1.084860;0
20160201 045300;1.084870;1.084970;1.084830;1.084960;0
20160201 045400;1.084950;1.084950;1.084800;1.084900;0
20160201 045500;1.084910;1.084930;1.084880;1.084900;0
20160201 045600;1.084910;1.084920;1.084710;1.084710;0
20160201 045700;1.084710;1.084850;1.084670;1.084850;0
20160201 045800;1.084870;1.085120;1.084870;1.085110;0
20160201 045900;1.085120;1.085810;1.085110;1.085740;0
20160201 050000;1.085710;1.085800;1.085480;1.085690;0
20160201 050100;1.085680;1.085880;1.085660;1.085830;0
20160201 050200;1.085820;1.085830;1.085520;1.085520;0
20160201 050300;1.085520;1.085520;1.085370;1.085480;0
20160201 050400;1.085490;1.085700;1.085280;1.085550;0
20160201 050500;1.085560;1.085790;1.085450;1.085780;0
20160201 050600;1.085770;1.085920;1.085720;1.085910;0
20160201 050700;1.085930;1.085930;1.085820;1.085920;0
20160201 050800;1.085920;1.086030;1.085860;1.085870;0
20160201 050900;1.085860;1.085860;1.085620;1.085640;0
20160201 051000;1.085650;1.085660;1.085530;1.085600;0
20160201 051100;1.085600;1.085670;1.085580;1.085660;0
20160201 051200;1.085640;1.085660;1.085580;1.085630;0
20160201 051300;1.085620;1.085620;1.085160;1.085260;0
20160201 051400;1.085260;1.085370;1.085200;1.085230;0
20160201 051500;1.085220;1.085470;1.085210;1.085470;0
20160201 051600;1.085470;1.085540;1.085310;1.085320;0
20160201 051700;1.085330;1.085430;1.085250;1.085270;0
20160201 051800;1.085260;1.085410;1.085170;1.085210;0
20160201 051900;1.085220;1.085750;1.085220;1.085750;0
20160201 052000;1.085760;1.086110;1.085760;1.086010;0
20160201 052100;1.085980;1.086050;1.085790;1.085790;0
20160201 052200;1.085780;1.086030;1.085780;1.086010;0
20160201 052300;1.086030;1.086070;1.085920;1.085930;0
20160201 052400;1.085950;1.086010;1.085880;1.085980;0
20160201 052500;1.086000;1.086070;1.085820;1.085820;0
20160201 052600;1.085800;1.085960;1.085770;1.085900;0
20160201 052700;1.085880;1.086000;1.085830;1.086000;0
20160201 052800;1.086020;1.086690;1.085960;1.086620;0
20160201 052900;1.086610;1.086640;1.086400;1.086400;0
20160201 053000;1.086380;1.086530;1.086320;1.086360;0
20160201 053100;1.086360;1.086560;1.086360;1.086500;0
20160201 053200;1.086490;1.086550;1.086300;1.086300;0
20160201 053300;1.086300;1.086420;1.086210;1.086370;0
20160201 053400;1.086380;1.086450;1.086170;1.086390;0
20160201 053500;1.086380;1.086440;1.086260;1.086300;0
20160201 053600;1.086290;1.086380;1.086210;1.086270;0
20160201 053700;1.086290;1.086290;1.086210;1.086220;0
20160201 053800;1.086230;1.086310;1.086190;1.086230;0
20160201 053900;1.086230;1.086290;1.086110;1.086110;0
20160201 054000;1.086110;1.086140;1.085990;1.086080;0
20160201 054100;1.086080;1.086120;1.085970;1.086000;0
20160201 054200;1.086010;1.086090;1.086000;1.086020;0
20160201 054300;1.086010;1.086420;1.086000;1.086410;0
20160201 054400;1.086390;1.086430;1.086330;1.086380;0
20160201 054500;1.086350;1.086460;1.086290;1.086400;0
20160201 054600;1.086400;1.086420;1.086320;1.086320;0
20160201 054700;1.086320;1.086340;1.086210;1.086240;0
20160201 054800;1.086230;1.086390;1.086210;1.086250;0
20160201 054900;1.086240;1.086300;1.086210;1.086250;0
20160201 055000;1.086240;1.086310;1.086220;1.086290;0
20160201 055100;1.086310;1.086310;1.086110;1.086110;0
20160201 055200;1.086100;1.086210;1.086090;1.086160;0
20160201 055300;1.086150;1.086220;1.086120;1.086170;0
20160201 055400;1.086170;1.086200;1.086020;1.086070;0
20160201 055500;1.086070;1.086070;1.086000;1.086050;0
20160201 055600;1.086080;1.086200;1.086000;1.086010;0
20160201 055700;1.086000;1.086080;1.085970;1.086030;0
20160201 055800;1.086030;1.086030;1.085870;1.085980;0
20160201 055900;1.085980;1.086060;1.085920;1.085960;0
20160201 060000;1.085960;1.086070;1.085940;1.086020;0
20160201 060100;1.086020;1.086140;1.086000;1.086110;0
20160201 060200;1.086110;1.086180;1.086070;1.086170;0
20160201 060300;1.086170;1.086210;1.086120;1.086210;0
20160201 060400;1.086210;1.086250;1.086200;1.086250;0
20160201 060500;1.086250;1.086260;1.086210;1.086230;0
20160201 060600;1.086240;1.086470;1.086180;1.086470;0
20160201 060700;1.086460;1.086570;1.086450;1.086480;0
20160201 060800;1.086480;1.086580;1.086440;1.086440;0
20160201 060900;1.086450;1.086500;1.086190;1.086260;0
20160201 061000;1.086250;1.086280;1.086070;1.086070;0
20160201 061100;1.086060;1.086070;1.085920;1.085980;0
20160201 061200;1.086000;1.086390;1.086000;1.086380;0
20160201 061300;1.086380;1.086430;1.085950;1.086020;0
20160201 061400;1.085990;1.086090;1.085880;1.086020;0
20160201 061500;1.086030;1.086210;1.086020;1.086160;0
20160201 061600;1.086180;1.086310;1.086120;1.086120;0
20160201 061700;1.086110;1.086160;1.086000;1.086150;0
20160201 061800;1.086170;1.086180;1.086170;1.086180;0
20160201 061900;1.086180;1.086350;1.086140;1.086290;0
20160201 062000;1.086280;1.086460;1.086240;1.086280;0
20160201 062100;1.086270;1.086370;1.086220;1.086360;0
20160201 062200;1.086350;1.086420;1.086200;1.086210;0
20160201 062300;1.086210;1.086400;1.086170;1.086180;0
20160201 062400;1.086190;1.086300;1.086190;1.086250;0
20160201 062500;1.086250;1.086260;1.086130;1.086260;0
20160201 062600;1.086270;1.086310;1.086020;1.086020;0
20160201 062700;1.086040;1.086150;1.086030;1.086090;0
20160201 062800;1.086090;1.086110;1.085970;1.086050;0
20160201 062900;1.086060;1.086220;1.086050;1.086140;0
20160201 063000;1.086150;1.086240;1.086140;1.086230;0
20160201 063100;1.086220;1.086270;1.086180;1.086250;0
20160201 063200;1.086250;1.086260;1.086180;1.086250;0
20160201 063300;1.086240;1.086360;1.086230;1.086350;0
20160201 063400;1.086360;1.086370;1.086320;1.086340;0
20160201 063500;1.086360;1.086600;1.086360;1.086590;0
20160201 063600;1.086590;1.086670;1.086580;1.086640;0
20160201 063700;1.086650;1.086700;1.086620;1.086650;0
20160201 063800;1.086650;1.086650;1.086490;1.086550;0
20160201 063900;1.086550;1.086560;1.086460;1.086470;0
20160201 064000;1.086470;1.086470;1.086320;1.086370;0
20160201 064100;1.086370;1.086370;1.086330;1.086330;0
20160201 064200;1.086330;1.086470;1.086220;1.086380;0
20160201 064300;1.086370;1.086370;1.086200;1.086210;0
20160201 064400;1.086200;1.086470;1.086130;1.086400;0
20160201 064500;1.086410;1.086540;1.086370;1.086370;0
20160201 064600;1.086370;1.086490;1.086260;1.086280;0
20160201 064700;1.086280;1.086570;1.086280;1.086510;0
20160201 064800;1.086500;1.086540;1.086360;1.086420;0
20160201 064900;1.086430;1.086630;1.086420;1.086630;0
20160201 065000;1.086630;1.086790;1.086510;1.086510;0
20160201 065100;1.086510;1.086570;1.086460;1.086560;0
20160201 065200;1.086560;1.086640;1.086550;1.086550;0
20160201 065300;1.086540;1.086540;1.086460;1.086460;0
20160201 065400;1.086470;1.086490;1.086390;1.086480;0
20160201 065500;1.086470;1.086590;1.086470;1.086530;0
20160201 065600;1.086530;1.086750;1.086510;1.086730;0
20160201 065700;1.086730;1.086730;1.086670;1.086700;0
20160201 065800;1.086750;1.086860;1.086720;1.086720;0
20160201 065900;1.086720;1.086770;1.086660;1.086760;0
20160201 070000;1.086760;1.086820;1.086750;1.086800;0
20160201 070100;1.086790;1.086940;1.086730;1.086740;0
20160201 070200;1.086720;1.086740;1.086500;1.086500;0
20160201 070300;1.086500;1.086590;1.086430;1.086440;0
20160201 070400;1.086460;1.086730;1.086430;1.086660;0
20160201 070500;1.086660;1.086670;1.086460;1.086460;0
20160201 070600;1.086460;1.086540;1.086420;1.086480;0
20160201 070700;1.086500;1.086670;1.086500;1.086650;0
20160201 070800;1.086660;1.086760;1.086660;1.086730;0
20160201 070900;1.086720;1.086770;1.086620;1.086770;0
20160201 071000;1.086790;1.086790;1.086610;1.086670;0
20160201 071100;1.086670;1.086880;1.086670;1.086880;0
20160201 071200;1.086890;1.086900;1.086820;1.086840;0
20160201 071300;1.086850;1.086890;1.086840;1.086890;0
20160201 071400;1.086880;1.087210;1.086880;1.087090;0
20160201 071500;1.087100;1.087170;1.086920;1.086960;0
20160201 071600;1.086960;1.086990;1.086760;1.086860;0
20160201 071700;1.086870;1.087090;1.086860;1.087090;0
20160201 071800;1.087110;1.087350;1.087090;1.087170;0
20160201 071900;1.087190;1.087260;1.087070;1.087170;0
20160201 072000;1.087160;1.087330;1.087110;1.087120;0
20160201 072100;1.087120;1.087170;1.087080;1.087100;0
20160201 072200;1.087110;1.087170;1.086970;1.087150;0
20160201 072300;1.087160;1.087240;1.086870;1.086870;0
20160201 072400;1.086890;1.086910;1.086690;1.086800;0
20160201 072500;1.086770;1.086820;1.086670;1.086820;0
20160201 072600;1.086800;1.087020;1.086720;1.087010;0
20160201 072700;1.087000;1.087290;1.087000;1.087280;0
20160201 072800;1.087290;1.087320;1.087110;1.087110;0
20160201 072900;1.087110;1.087220;1.086830;1.086870;0
20160201 073000;1.086860;1.086970;1.086670;1.086970;0
20160201 073100;1.086980;1.087060;1.086870;1.087020;0
20160201 073200;1.087020;1.087030;1.086920;1.087020;0
20160201 073300;1.087030;1.087120;1.086700;1.086750;0
20160201 073400;1.086760;1.086900;1.086680;1.086880;0
20160201 073500;1.086900;1.087010;1.086860;1.086870;0
20160201 073600;1.086870;1.087040;1.086870;1.086960;0
20160201 073700;1.086950;1.087290;1.086910;1.087180;0
20160201 073800;1.087180;1.087390;1.087180;1.087220;0
20160201 073900;1.087210;1.087410;1.087150;1.087330;0
20160201 074000;1.087320;1.087420;1.087270;1.087390;0
20160201 074100;1.087390;1.087420;1.087180;1.087220;0
20160201 074200;1.087260;1.087430;1.087260;1.087380;0
20160201 074300;1.087350;1.087420;1.087290;1.087420;0
20160201 074400;1.087410;1.087940;1.087400;1.087790;0
20160201 074500;1.087790;1.087890;1.087730;1.087810;0
20160201 074600;1.087830;1.087880;1.087680;1.087750;0
20160201 074700;1.087740;1.087760;1.087620;1.087620;0
20160201 074800;1.087620;1.087670;1.087500;1.087610;0
20160201 074900;1.087610;1.087710;1.087450;1.087480;0
20160201 075000;1.087500;1.087550;1.087480;1.087540;0
20160201 075100;1.087530;1.087760;1.087490;1.087610;0
20160201 075200;1.087620;1.087650;1.087480;1.087490;0
20160201 075300;1.087490;1.087510;1.087480;1.087510;0
20160201 075400;1.087500;1.087620;1.087500;1.087620;0
20160201 075500;1.087620;1.087670;1.087550;1.087570;0
20160201 075600;1.087570;1.087740;1.087550;1.087670;0
20160201 075700;1.087660;1.087950;1.087660;1.087820;0
20160201 075800;1.087820;1.087860;1.087800;1.087850;0
20160201 075900;1.087850;1.087920;1.087820;1.087890;0
20160201 080000;1.087900;1.087940;1.087760;1.087820;0
20160201 080100;1.087810;1.087890;1.087680;1.087890;0
