20160301 013600;1.088630;1.088670;1.088630;1.088670;0
20160301 013700;1.088660;1.088670;1.088630;1.088660;0
20160301 013800;1.088660;1.088660;1.088570;1.088570;0
20160301 013900;1.088570;1.088570;1.088480;1.088530;0
20160301 014000;1.088530;1.088610;1.088480;1.088490;0
20160301 014100;1.088490;1.088600;1.088440;1.088590;0
20160301 014200;1.088590;1.088690;1.088540;1.088550;0
20160301 014300;1.088540;1.088670;1.088540;1.088650;0
20160301 014400;1.088660;1.088710;1.088640;1.088710;0
20160301 014500;1.088710;1.088920;1.088710;1.088790;0
20160301 014600;1.088780;1.088910;1.088780;1.088860;0
20160301 014700;1.088880;1.088940;1.088850;1.088920;0
20160301 014800;1.088930;1.088950;1.088810;1.088850;0
20160301 014900;1.088850;1.089040;1.088850;1.089040;0
20160301 015000;1.089040;1.089170;1.089030;1.089160;0
20160301 015100;1.089150;1.089170;1.089050;1.089140;0
20160301 015200;1.089130;1.089170;1.089100;1.089160;0
20160301 015300;1.089150;1.089300;1.089150;1.089270;0
20160301 015400;1.089270;1.089360;1.089210;1.089320;0
20160301 015500;1.089330;1.089330;1.089210;1.089250;0
20160301 015600;1.089270;1.089290;1.088790;1.088790;0
20160301 015700;1.088780;1.088820;1.088440;1.088510;0
20160301 015800;1.088520;1.088580;1.088300;1.088340;0
20160301 015900;1.088340;1.088540;1.088300;1.088310;0
20160301 020000;1.088300;1.088300;1.087960;1.088140;0
20160301 020100;1.088150;1.088320;1.088110;1.088220;0
20160301 020200;1.088230;1.088280;1.088030;1.088040;0
20160301 020300;1.088050;1.088230;1.087610;1.087650;0
20160301 020400;1.087650;1.087770;1.087490;1.087530;0
20160301 020500;1.087540;1.087670;1.087490;1.087610;0
20160301 020600;1.087600;1.087640;1.087490;1.087620;0
20160301 020700;1.087610;1.087610;1.087470;1.087570;0
20160301 020800;1.087580;1.087600;1.087380;1.087420;0
20160301 020900;1.087440;1.087600;1.087370;1.087560;0
20160301 021000;1.087560;1.087710;1.087550;1.087550;0
20160301 021100;1.087580;1.087710;1.087570;1.087660;0
20160301 021200;1.087670;1.087690;1.087490;1.087680;0
20160301 021300;1.087670;1.087680;1.087410;1.087420;0
20160301 021400;1.087440;1.087570;1.087240;1.087240;0
20160301 021500;1.087220;1.087520;1.087220;1.087470;0
20160301 021600;1.087460;1.087580;1.087310;1.087450;0
20160301 021700;1.087450;1.087680;1.087340;1.087610;0
20160301 021800;1.087620;1.087780;1.087600;1.087700;0
20160301 021900;1.087700;1.087900;1.087690;1.087820;0
20160301 022000;1.087830;1.088020;1.087770;1.087770;0
20160301 022100;1.087780;1.088140;1.087780;1.088030;0
20160301 022200;1.088040;1.088060;1.087460;1.087460;0
20160301 022300;1.087470;1.087630;1.087230;1.087300;0
20160301 022400;1.087260;1.087350;1.086940;1.086940;0
20160301 022500;1.086950;1.087180;1.086880;1.086900;0
20160301 022600;1.086830;1.086910;1.086690;1.086840;0
20160301 022700;1.086850;1.087110;1.086840;1.087060;0
20160301 022800;1.087060;1.087150;1.086920;1.086960;0
20160301 022900;1.086940;1.086950;1.086690;1.086740;0
20160301 023000;1.086720;1.086950;1.086720;1.086760;0
20160301 023100;1.086760;1.087170;1.086760;1.087110;0
20160301 023200;1.087120;1.087180;1.087020;1.087050;0
20160301 023300;1.087060;1.087520;1.087060;1.087470;0
20160301 023400;1.087450;1.087620;1.087450;1.087580;0
20160301 023500;1.087590;1.087710;1.087580;1.087690;0
20160301 023600;1.087700;1.087910;1.087670;1.087910;0
20160301 023700;1.087900;1.087980;1.087800;1.087880;0
20160301 023800;1.087890;1.088280;1.087810;1.088240;0
20160301 023900;1.088250;1.088390;1.088170;1.088390;0
20160301 024000;1.088400;1.088530;1.088360;1.088440;0
20160301 024100;1.088430;1.088470;1.088240;1.088250;0
20160301 024200;1.088250;1.088470;1.088220;1.088460;0
20160301 024300;1.088440;1.088560;1.088300;1.088310;0
20160301 024400;1.088300;1.088520;1.088260;1.088410;0
20160301 024500;1.088420;1.088420;1.087920;1.087920;0
20160301 024600;1.087920;1.088170;1.087850;1.087860;0
20160301 024700;1.087870;1.087960;1.087650;1.087650;0
20160301 024800;1.087680;1.087920;1.087650;1.087890;0
20160301 024900;1.087900;1.088220;1.087870;1.087960;0
20160301 025000;1.087950;1.088190;1.087950;1.088190;0
20160301 025100;1.088210;1.088270;1.088180;1.088220;0
20160301 025200;1.088230;1.088260;1.087950;1.088040;0
20160301 025300;1.088030;1.088120;1.087980;1.088040;0
20160301 025400;1.088040;1.088240;1.087990;1.088020;0
20160301 025500;1.088070;1.088490;1.088020;1.088400;0
20160301 025600;1.088400;1.088470;1.088340;1.088370;0
